tanggal_update,tanggal_update_api,kabupaten_kota,icu_tanpa_tekanan_negatif_dengan_ventilator_tersedia,icu_tanpa_tekanan_negatif_dengan_ventilator_terpakai,icu_tanpa_tekanan_negatif_tanpa_ventilator_tersedia,icu_tanpa_tekanan_negatif_tanpa_ventilator_terpakai,icu_tekanan_negatif_dengan_ventilator_tersedia,icu_tekanan_negatif_dengan_ventilator_terpakai,icu_tekanan_negatif_tanpa_ventilator_tersedia,icu_tekanan_negatif_tanpa_ventilator_terpakai,isolasi_tanpa_tekanan_negatif_tersedia,isolasi_tanpa_tekanan_negatif_terpakai,isolasi_tekanan_negatif_tersedia,isolasi_tekanan_negatif_terpakai,total_icu_covid_tersedia,total_icu_covid_terpakai,total_isolasi_covid_tersedia,total_isolasi_covid_terpakai,nicu_covid_tersedia,nicu_covid_terpakai,picu_covid_tersedia,picu_covid_terpakai,tersedia_all,terpakai_all,bor_percent,igd_covid_tersedia,igd_covid_terpakai,vk_covid_tersedia,vk_covid_terpakai,tersedia_h_k_m,terpakai_h_k_m,bor_percent_h_k_m,id
2021-04-17 00:00:00,,Tasikmalaya,0,0,0,0,1,1,2,2,0,0,39,26,3,3,39,26,0,0,0,0,42,29,34.525,10,0,0,0,0,27,2200.0,5239
2021-04-18 00:00:00,,Bandung,0,0,2,0,16,11,6,6,242,140,40,23,24,17,282,163,0,0,0,0,306,180,28.405,10,10,0,0,0,174,700.0,5240
2021-04-18 00:00:00,,Bandung Barat,2,1,1,0,10,3,1,0,109,39,11,9,14,4,120,48,0,0,0,0,134,52,27.3722222222222,5,1,1,0,0,51,288.888888888889,5241
2021-04-18 00:00:00,,Bekasi,28,10,18,9,32,10,33,6,702,176,463,223,111,35,1165,399,3,0,0,0,1279,434,27.7791836734694,42,0,6,2,0,409,1238.77551020408,5242
2021-04-18 00:00:00,,Bogor,10,3,12,4,74,39,12,8,553,127,418,167,108,54,971,294,12,0,0,0,1091,348,25.3465517241379,66,4,16,3,0,333,1855.1724137931,5243
2021-04-18 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,67,16,4,0,0,96,71,0,0,0,0,96,71,73.636,4,0,0,0,0,71,320.0,5244
2021-04-18 00:00:00,,Cianjur,20,18,0,0,6,4,7,1,194,130,21,11,33,23,215,141,0,0,0,0,248,164,44.688,22,0,4,0,0,145,1220.0,5245
2021-04-18 00:00:00,,Cirebon,10,4,10,4,13,1,10,6,254,102,231,122,43,15,485,224,4,0,0,0,532,239,40.5375,23,0,6,0,0,225,2366.66666666667,5246
2021-04-18 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,112,20,8,37,7,214,120,0,0,0,0,251,127,54.0616666666667,33,17,0,0,0,120,950.0,5247
2021-04-18 00:00:00,,Indramayu,2,0,3,1,2,1,0,0,141,60,74,15,7,2,215,75,0,0,0,0,222,77,27.3181818181818,11,0,0,0,0,76,736.363636363636,5248
2021-04-18 00:00:00,,Karawang,1,0,5,0,23,11,14,6,628,215,330,138,43,17,958,353,4,0,2,0,1007,370,40.0645833333333,7,2,1,0,0,364,1612.5,5249
2021-04-18 00:00:00,,Kota Bandung,21,14,16,14,82,55,50,40,878,449,413,281,169,123,1291,730,6,0,2,1,1468,854,37.3408333333333,59,15,7,0,0,785,1755.55555555556,5250
2021-04-18 00:00:00,,Kota Banjar,0,0,0,0,3,3,3,3,38,18,0,0,6,6,38,18,0,0,0,0,44,24,25.58,3,0,2,0,0,21,225.0,5251
2021-04-18 00:00:00,,Kota Bekasi,21,5,14,7,63,31,75,32,534,233,1062,536,173,75,1596,769,6,1,6,1,1781,846,37.0970212765957,60,13,2,0,0,800,2787.23404255319,5252
2021-04-18 00:00:00,,Kota Bogor,14,9,8,2,20,7,14,5,495,154,165,72,56,23,660,226,3,0,0,0,719,249,23.8272727272727,48,3,3,0,0,233,1068.18181818182,5253
2021-04-18 00:00:00,,Kota Cimahi,21,6,4,2,10,5,1,0,246,131,28,12,31,13,273,143,1,0,1,0,306,156,40.80625,4,0,3,0,0,148,725.0,5254
2021-04-18 00:00:00,,Kota Cirebon,1,0,4,2,11,7,0,0,254,119,29,13,16,9,283,132,5,0,0,0,304,141,33.8181818181818,2,1,2,0,0,139,409.090909090909,5255
2021-04-18 00:00:00,,Kota Depok,6,3,7,3,52,24,39,26,521,175,348,162,104,56,869,337,4,1,2,1,979,395,30.3520833333333,47,4,9,0,0,361,2045.83333333333,5256
2021-04-18 00:00:00,,Kota Sukabumi,1,1,1,1,4,3,0,0,131,72,35,15,6,5,166,87,0,0,0,0,172,92,38.7766666666667,2,0,0,0,0,90,683.333333333333,5257
2021-04-18 00:00:00,,Kota Tasikmalaya,1,0,6,0,0,0,0,0,173,126,13,9,7,0,186,135,0,0,0,0,193,135,27.8883333333333,6,2,1,0,0,135,166.666666666667,5258
2021-04-18 00:00:00,,Kuningan,0,0,25,12,8,1,3,2,114,33,53,31,36,15,167,64,0,0,0,0,203,79,34.8716666666667,15,0,8,0,0,65,766.666666666667,5259
2021-04-18 00:00:00,,Majalengka,0,0,0,0,3,3,0,0,36,19,19,18,3,3,55,37,0,0,0,0,58,40,30.388,0,0,0,0,0,40,440.0,5260
2021-04-18 00:00:00,,Pangandaran,4,3,6,6,0,0,0,0,53,18,9,5,10,9,62,23,0,0,0,0,72,32,44.44,0,0,0,0,0,23,1900.0,5261
2021-04-18 00:00:00,,Purwakarta,3,2,0,0,16,11,2,2,271,139,82,47,21,15,353,186,1,1,1,1,376,203,37.8027272727273,14,0,0,0,0,197,954.545454545455,5262
2021-04-18 00:00:00,,Subang,0,0,0,0,5,0,2,2,62,30,10,0,7,2,72,30,0,0,0,0,79,32,6.06,8,0,2,0,0,30,237.5,5263
2021-04-18 00:00:00,,Sukabumi,1,1,0,0,9,5,9,6,87,27,89,53,19,12,176,80,4,0,0,0,199,92,43.08,23,2,7,0,0,85,1462.5,5264
2021-04-18 00:00:00,,Sumedang,0,0,6,3,0,0,0,0,42,17,0,0,6,3,42,17,2,0,0,0,50,20,13.6066666666667,18,3,2,0,0,17,200.0,5265
2021-04-18 00:00:00,,Tasikmalaya,0,0,0,0,1,1,2,2,0,0,39,22,3,3,39,22,0,0,0,0,42,25,29.76,10,0,0,0,0,23,2200.0,5266
2021-04-19 00:00:00,,Bandung,0,0,2,0,16,13,6,6,242,159,40,24,24,19,282,183,0,0,0,0,306,202,32.761,10,5,0,0,0,196,700.0,5267
2021-04-19 00:00:00,,Bandung Barat,2,1,1,0,10,2,1,0,109,43,11,8,14,3,120,51,0,0,0,0,134,54,28.51,5,1,1,0,0,53,288.888888888889,5268
2021-04-19 00:00:00,,Bekasi,28,10,18,9,32,10,33,10,702,199,463,216,111,39,1165,415,3,0,0,0,1279,454,29.7259183673469,42,1,6,2,0,425,1238.77551020408,5269
2021-04-19 00:00:00,,Bogor,10,2,12,2,74,36,12,8,553,152,418,164,108,48,971,316,12,0,0,0,1091,364,28.0051724137931,66,7,16,3,0,352,1855.1724137931,5270
2021-04-19 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,57,16,3,0,0,96,60,0,0,0,0,96,60,68.364,4,2,0,0,0,60,320.0,5271
2021-04-19 00:00:00,,Cianjur,20,18,0,0,6,4,7,0,194,129,21,14,33,22,215,143,0,0,0,0,248,165,45.706,22,2,4,0,0,147,1220.0,5272
2021-04-19 00:00:00,,Cirebon,10,5,10,4,13,3,10,8,254,99,231,123,43,20,485,222,4,0,0,0,532,242,39.5233333333333,23,0,6,1,0,225,2366.66666666667,5273
2021-04-19 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,113,20,8,37,7,214,121,0,0,0,0,251,128,53.9316666666667,33,9,0,0,0,121,950.0,5274
2021-04-19 00:00:00,,Indramayu,2,0,3,0,2,1,0,0,141,60,74,15,7,1,215,75,0,0,0,0,222,76,27.0509090909091,11,0,0,0,0,76,736.363636363636,5275
2021-04-19 00:00:00,,Karawang,1,0,7,0,23,11,14,7,628,202,330,140,45,18,958,342,4,0,2,0,1009,360,39.9220833333333,7,2,1,0,0,353,1620.83333333333,5276
2021-04-19 00:00:00,,Kota Bandung,21,13,14,11,82,57,50,36,878,447,413,297,167,117,1291,744,6,0,2,0,1466,861,37.5088888888889,59,14,7,0,0,801,1750.0,5277
2021-04-19 00:00:00,,Kota Banjar,0,0,0,0,3,1,3,3,38,18,0,0,6,4,38,18,0,0,0,0,44,22,23.58,3,0,2,0,0,19,225.0,5278
2021-04-19 00:00:00,,Kota Bekasi,21,6,14,9,63,21,75,36,534,235,1062,529,173,72,1596,764,6,0,6,0,1781,836,37.6544680851064,65,15,2,0,0,785,2787.23404255319,5279
2021-04-19 00:00:00,,Kota Bogor,14,5,8,3,20,9,14,6,495,151,165,67,56,23,660,218,3,1,0,0,719,242,23.6204545454545,56,0,3,0,0,227,1068.18181818182,5280
2021-04-19 00:00:00,,Kota Cimahi,21,4,4,2,10,5,1,0,246,132,28,15,31,11,273,147,1,0,1,0,306,158,41.5575,4,0,3,2,0,152,725.0,5281
2021-04-19 00:00:00,,Kota Cirebon,1,0,4,2,11,6,0,0,254,124,29,15,16,8,283,139,5,0,0,0,304,147,34.4254545454545,2,0,2,0,0,145,409.090909090909,5282
2021-04-19 00:00:00,,Kota Depok,6,3,7,3,52,27,39,24,521,177,348,172,104,57,869,349,4,1,2,1,979,408,31.2570833333333,47,7,9,0,0,376,2045.83333333333,5283
2021-04-19 00:00:00,,Kota Sukabumi,1,1,1,1,4,3,0,0,131,76,35,12,6,5,166,88,0,0,0,0,172,93,36.835,2,2,0,0,0,91,683.333333333333,5284
2021-04-19 00:00:00,,Kota Tasikmalaya,1,0,6,0,0,0,0,0,173,126,13,9,7,0,186,135,0,0,0,0,193,135,27.8883333333333,6,3,1,0,0,135,166.666666666667,5285
2021-04-19 00:00:00,,Kuningan,0,0,25,14,8,1,3,2,114,37,53,35,36,17,167,72,0,0,0,0,203,89,39.9366666666667,15,0,8,0,0,73,766.666666666667,5286
2021-04-19 00:00:00,,Majalengka,0,0,0,0,3,3,0,0,36,16,8,4,3,3,44,20,0,0,0,0,47,23,18.572,0,0,0,0,0,23,220.0,5287
2021-04-19 00:00:00,,Pangandaran,4,2,6,6,0,0,0,0,53,14,9,5,10,8,62,19,0,0,0,0,72,27,37.5,0,0,0,0,0,19,1900.0,5288
2021-04-19 00:00:00,,Purwakarta,3,1,0,0,16,10,2,2,272,154,82,49,21,13,354,203,1,0,1,1,377,217,50.36,14,8,0,0,0,213,954.545454545455,5289
2021-04-19 00:00:00,,Subang,0,0,0,0,5,0,2,3,62,31,10,0,7,3,72,31,0,0,0,0,79,34,6.44,8,0,2,0,0,31,237.5,5290
2021-04-19 00:00:00,,Sukabumi,1,1,2,2,9,5,7,4,87,24,89,51,19,12,176,75,4,0,0,0,199,87,42.77125,23,0,7,0,0,80,1437.5,5291
2021-04-19 00:00:00,,Sumedang,0,0,6,3,0,0,0,0,42,21,0,0,6,3,42,21,2,0,0,0,50,24,16.3266666666667,18,5,2,0,0,21,200.0,5292
2021-04-19 00:00:00,,Tasikmalaya,0,0,0,0,1,0,2,2,0,0,39,20,3,2,39,20,0,0,0,0,42,22,26.19,10,0,0,0,0,20,2200.0,5293
2021-04-20 00:00:00,,Bandung,0,0,2,0,16,14,6,6,242,159,40,24,24,20,282,183,0,0,0,0,306,203,34.8,10,5,0,0,0,197,700.0,5294
2021-04-20 00:00:00,,Bandung Barat,2,1,1,0,10,2,1,0,109,45,11,8,14,3,120,53,0,0,0,0,134,56,32.1088888888889,5,0,1,0,0,55,288.888888888889,5295
2021-04-20 00:00:00,,Bekasi,28,11,18,9,32,9,33,8,696,199,463,210,111,37,1159,409,3,0,0,0,1273,446,28.9002040816327,42,2,6,1,0,418,1238.77551020408,5296
2021-04-20 00:00:00,,Bogor,10,2,12,3,74,39,12,6,514,142,410,160,108,50,924,302,12,0,0,0,1044,352,27.9862068965517,66,4,16,1,0,341,1827.58620689655,5297
2021-04-20 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,59,16,4,0,0,96,63,0,0,0,0,96,63,70.728,4,0,0,0,0,63,320.0,5298
2021-04-20 00:00:00,,Cianjur,20,14,0,0,6,4,7,1,194,114,21,11,33,19,215,125,0,0,0,0,248,144,42.388,22,0,4,0,0,129,1220.0,5299
2021-04-20 00:00:00,,Cirebon,8,5,12,7,13,0,10,8,254,96,231,115,43,20,485,211,4,0,0,0,532,231,36.9391666666667,23,0,6,2,0,211,2366.66666666667,5300
2021-04-20 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,114,20,8,37,7,214,122,0,0,0,0,251,129,57.535,33,7,0,0,0,122,950.0,5301
2021-04-20 00:00:00,,Indramayu,2,0,3,0,2,1,0,0,113,50,74,15,7,1,187,65,0,0,0,0,194,66,31.1390909090909,11,0,0,0,0,66,736.363636363636,5302
2021-04-20 00:00:00,,Karawang,1,0,7,0,23,12,14,6,587,200,322,136,45,18,909,336,4,0,2,0,960,354,40.5816666666667,7,2,1,0,0,348,1587.5,5303
2021-04-20 00:00:00,,Kota Bandung,21,13,14,12,82,56,50,35,876,465,415,292,167,116,1291,757,6,0,2,0,1466,873,39.2211111111111,59,17,7,0,0,813,1755.55555555556,5304
2021-04-20 00:00:00,,Kota Banjar,0,0,0,0,3,1,3,3,38,18,0,0,6,4,38,18,0,0,0,0,44,22,23.895,3,1,2,0,0,19,225.0,5305
2021-04-20 00:00:00,,Kota Bekasi,21,8,14,9,63,24,75,35,534,235,1062,521,173,76,1596,756,6,0,6,1,1781,833,38.0542553191489,65,16,2,0,0,780,2787.23404255319,5306
2021-04-20 00:00:00,,Kota Bogor,14,5,8,2,20,12,14,7,495,159,165,66,56,26,660,225,3,1,0,0,719,252,24.3418181818182,48,0,3,0,0,237,1068.18181818182,5307
2021-04-20 00:00:00,,Kota Cimahi,21,7,4,2,10,7,1,0,246,142,28,15,31,16,273,157,1,0,1,0,306,173,41.0,4,0,3,0,0,164,725.0,5308
2021-04-20 00:00:00,,Kota Cirebon,1,1,4,2,11,6,0,0,254,130,29,14,16,9,283,144,5,0,0,0,304,153,35.9836363636364,2,0,2,0,0,150,409.090909090909,5309
2021-04-20 00:00:00,,Kota Depok,6,1,7,0,52,23,39,21,521,181,348,174,104,45,869,355,4,1,2,0,979,401,30.8975,47,7,9,0,0,378,2045.83333333333,5310
2021-04-20 00:00:00,,Kota Sukabumi,1,0,1,0,4,4,0,0,131,70,35,23,6,4,166,93,0,0,0,0,172,97,46.7683333333333,2,0,0,0,0,97,683.333333333333,5311
2021-04-20 00:00:00,,Kota Tasikmalaya,1,0,6,0,0,0,0,0,173,138,13,10,7,0,186,148,0,0,0,0,193,148,29.625,6,1,1,0,0,148,166.666666666667,5312
2021-04-20 00:00:00,,Kuningan,0,0,0,0,8,0,3,2,139,46,53,32,11,2,192,78,0,0,0,0,203,80,37.3716666666667,15,0,8,1,0,78,558.333333333333,5313
2021-04-20 00:00:00,,Majalengka,0,0,0,0,3,2,0,0,36,20,28,12,3,2,64,32,0,0,0,0,67,34,19.408,0,0,0,0,0,34,620.0,5314
2021-04-20 00:00:00,,Pangandaran,4,3,6,6,0,0,0,0,53,18,9,3,10,9,62,21,0,0,0,0,72,30,41.67,0,0,0,0,0,21,1900.0,5315
2021-04-20 00:00:00,,Purwakarta,3,1,0,0,16,11,2,2,294,169,82,49,21,14,376,218,1,0,1,1,399,233,49.7690909090909,14,0,0,0,0,229,954.545454545455,5316
2021-04-20 00:00:00,,Subang,0,0,0,0,5,0,2,3,62,32,10,0,7,3,72,32,0,0,0,0,79,35,6.62875,8,0,2,0,0,32,237.5,5317
2021-04-20 00:00:00,,Sukabumi,1,0,1,1,9,5,8,4,87,28,89,54,19,10,176,82,4,0,0,0,199,92,45.135,23,0,7,0,0,87,1450.0,5318
2021-04-20 00:00:00,,Sumedang,0,0,6,3,0,0,0,0,42,22,0,0,6,3,42,22,2,0,0,0,50,25,17.0066666666667,18,10,2,0,0,22,200.0,5319
2021-04-20 00:00:00,,Tasikmalaya,0,0,0,0,1,0,2,2,0,0,39,16,3,2,39,16,0,0,0,0,42,18,21.43,10,0,0,0,0,16,2200.0,5320
2021-04-21 00:00:00,,Bandung,0,0,2,0,16,11,6,6,242,163,40,26,24,17,282,189,0,0,0,0,306,206,36.682,10,8,0,0,298,200,37.321,5321
2021-04-21 00:00:00,,Bandung Barat,2,1,1,0,10,1,1,0,109,42,11,8,14,2,120,50,0,0,0,0,134,52,29.5877777777778,5,0,1,0,130,51,30.3522222222222,5322
2021-04-21 00:00:00,,Bekasi,28,9,18,10,32,12,33,7,696,208,463,208,111,38,1159,416,3,0,0,0,1273,454,29.3785714285714,42,0,6,0,1191,428,30.2371428571429,5323
2021-04-21 00:00:00,,Bogor,10,2,12,2,74,41,12,7,479,141,410,157,108,52,889,298,12,0,0,0,1009,350,28.5772413793103,66,7,16,2,963,339,28.9448275862069,5324
2021-04-21 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,51,16,3,0,0,96,54,0,0,0,0,96,54,54.204,4,0,0,0,96,54,54.204,5325
2021-04-21 00:00:00,,Cianjur,20,14,0,0,6,4,7,1,194,115,21,11,33,19,215,126,0,0,0,0,248,145,45.37,22,0,4,0,221,130,47.42,5326
2021-04-21 00:00:00,,Cirebon,8,5,12,7,13,2,10,7,254,104,231,112,43,21,485,216,4,0,0,0,532,237,36.2725,23,0,6,2,498,218,37.4291666666667,5327
2021-04-21 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,123,20,8,37,7,214,131,0,0,0,0,251,138,59.9383333333333,33,8,0,0,214,131,63.4183333333333,5328
2021-04-21 00:00:00,,Indramayu,2,0,3,0,2,1,0,0,113,54,74,15,7,1,187,69,0,0,0,0,194,70,32.3045454545455,11,0,0,0,189,70,33.1936363636364,5329
2021-04-21 00:00:00,,Karawang,1,0,7,0,24,15,14,6,587,188,329,139,46,21,916,327,4,0,2,0,968,348,38.7920833333333,7,2,1,0,940,342,39.2233333333333,5330
2021-04-21 00:00:00,,Kota Bandung,21,16,14,12,82,56,50,36,876,476,416,291,167,120,1292,767,6,0,2,1,1467,888,39.2183333333333,59,13,7,0,1374,823,39.0211111111111,5331
2021-04-21 00:00:00,,Kota Banjar,0,0,0,0,3,1,3,3,38,19,0,0,6,4,38,19,0,0,0,0,44,23,24.895,3,2,2,0,41,20,23.805,5332
2021-04-21 00:00:00,,Kota Bekasi,28,12,14,9,59,22,80,34,563,244,1025,518,181,77,1588,762,6,0,6,1,1781,840,38.6214893617021,65,15,2,0,1647,784,38.9057446808511,5333
2021-04-21 00:00:00,,Kota Bogor,14,6,8,2,20,9,14,5,496,150,165,64,56,22,661,214,3,0,0,0,720,236,22.5922727272727,48,3,3,0,681,223,22.2068181818182,5334
2021-04-21 00:00:00,,Kota Cimahi,21,5,4,2,10,6,1,0,246,119,28,17,31,13,273,136,1,0,1,0,306,149,41.92,4,0,3,0,284,142,42.455,5335
2021-04-21 00:00:00,,Kota Cirebon,1,0,4,2,11,8,0,0,254,133,29,14,16,10,283,147,5,0,0,0,304,157,36.21,2,0,2,0,294,155,37.8245454545455,5336
2021-04-21 00:00:00,,Kota Depok,6,2,7,0,52,25,39,19,521,186,348,162,104,46,869,348,4,1,2,0,979,395,29.9929166666667,47,5,9,0,921,373,30.6908333333333,5337
2021-04-21 00:00:00,,Kota Sukabumi,1,0,1,0,4,4,0,0,131,78,35,20,6,4,166,98,0,0,0,0,172,102,52.9066666666667,2,0,0,0,170,102,53.55,5338
2021-04-21 00:00:00,,Kota Tasikmalaya,1,0,6,0,0,0,0,0,173,126,13,7,7,0,186,133,0,0,0,0,193,133,28.5183333333333,6,1,1,0,186,133,28.5183333333333,5339
2021-04-21 00:00:00,,Kuningan,0,0,0,0,8,0,3,2,139,42,53,25,11,2,192,67,0,0,0,0,203,69,32.72,15,0,8,2,200,67,32.6883333333333,5340
2021-04-21 00:00:00,,Majalengka,0,0,0,0,3,3,0,0,36,18,28,11,3,3,64,29,0,0,0,0,67,32,18.408,0,0,0,0,67,32,18.408,5341
2021-04-21 00:00:00,,Pangandaran,4,3,6,4,0,0,0,0,53,17,9,7,10,7,62,24,0,0,0,0,72,31,43.06,0,0,0,0,62,24,38.71,5342
2021-04-21 00:00:00,,Purwakarta,3,1,0,0,16,11,2,1,294,168,82,54,21,13,376,222,1,1,1,0,399,236,49.3554545454545,14,1,0,0,392,233,49.5618181818182,5343
2021-04-21 00:00:00,,Subang,0,0,0,0,5,0,2,3,62,23,10,0,7,3,72,23,0,0,0,0,79,26,4.92375,8,0,2,0,77,23,4.4925,5344
2021-04-21 00:00:00,,Sukabumi,1,0,0,0,7,3,11,7,87,27,89,52,19,10,176,79,4,0,0,0,199,89,43.48375,23,0,7,0,183,82,43.54,5345
2021-04-21 00:00:00,,Sumedang,0,0,6,3,0,0,0,0,42,20,0,0,6,3,42,20,2,0,0,0,50,23,15.6466666666667,18,10,2,0,42,20,16.26,5346
2021-04-21 00:00:00,,Tasikmalaya,0,0,0,0,1,0,2,2,0,0,39,15,3,2,39,15,0,0,0,0,42,17,20.24,10,0,0,0,40,15,18.75,5347
2021-04-22 00:00:00,,Bandung,0,0,2,0,16,13,6,6,242,153,40,25,24,19,282,178,0,0,0,0,306,197,32.514,10,4,0,0,298,191,32.783,5348
2021-04-22 00:00:00,,Bandung Barat,2,1,1,0,10,1,1,0,109,41,11,9,14,2,120,50,0,0,0,0,134,52,29.7411111111111,5,0,1,0,130,51,30.63,5349
2021-04-22 00:00:00,,Bekasi,28,9,18,8,32,12,33,8,696,216,463,217,111,37,1159,433,3,0,0,0,1273,470,30.3955102040816,42,2,6,1,1191,445,31.370612244898,5350
2021-04-22 00:00:00,,Bogor,10,2,12,2,74,40,12,5,483,148,410,138,108,49,893,286,12,0,0,0,1013,335,27.7493103448276,66,4,16,1,967,326,28.2255172413793,5351
2021-04-22 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,41,16,2,0,0,96,43,0,0,0,0,96,43,42.724,4,0,0,0,96,43,42.724,5352
2021-04-22 00:00:00,,Cianjur,20,18,0,0,6,2,7,1,194,106,21,9,33,21,215,115,0,0,0,0,248,136,38.342,22,2,4,0,221,117,39.362,5353
2021-04-22 00:00:00,,Cirebon,9,6,11,6,13,2,10,9,254,105,231,116,43,23,485,221,4,0,0,0,532,244,38.7791666666667,23,0,6,2,498,223,39.8633333333333,5354
2021-04-22 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,119,20,7,37,7,214,126,0,0,0,0,251,133,57.31,33,13,0,0,214,126,60.3483333333333,5355
2021-04-22 00:00:00,,Indramayu,2,0,3,2,2,1,0,0,98,50,74,15,7,3,172,65,0,0,0,0,179,68,34.2772727272727,11,0,0,0,174,66,34.4536363636364,5356
2021-04-22 00:00:00,,Karawang,1,0,7,0,24,11,14,4,587,194,329,138,46,15,916,332,4,0,2,0,968,347,39.4679166666667,7,2,1,0,940,343,39.9229166666667,5357
2021-04-22 00:00:00,,Kota Bandung,21,15,14,12,82,52,50,35,876,472,416,295,167,114,1292,767,6,0,2,1,1467,882,38.4072222222222,59,13,7,1,1374,819,38.2916666666667,5358
2021-04-22 00:00:00,,Kota Banjar,0,0,0,0,3,0,3,3,38,21,0,0,6,3,38,21,0,0,0,0,44,24,26.5275,3,0,2,0,41,21,25.3,5359
2021-04-22 00:00:00,,Kota Bekasi,32,14,18,12,59,23,80,35,563,243,1025,518,189,84,1588,761,6,0,6,1,1789,846,38.9108510638298,65,15,2,0,1647,784,39.1291489361702,5360
2021-04-22 00:00:00,,Kota Bogor,14,6,8,2,20,10,14,3,496,144,165,63,56,21,661,207,3,0,0,0,720,228,21.63,48,2,3,0,681,217,21.4863636363636,5361
2021-04-22 00:00:00,,Kota Cimahi,21,4,4,2,10,5,1,0,246,147,28,16,31,11,273,163,1,0,1,0,306,174,46.87375,4,0,3,0,284,168,47.78,5362
2021-04-22 00:00:00,,Kota Cirebon,1,0,4,2,11,8,0,0,254,135,29,17,16,10,283,152,5,0,0,0,304,162,36.4418181818182,2,0,2,0,294,160,38.0745454545455,5363
2021-04-22 00:00:00,,Kota Depok,6,2,7,1,52,24,39,16,521,176,348,163,104,43,869,339,4,1,2,0,979,383,28.2491666666667,47,11,9,0,921,363,28.9483333333333,5364
2021-04-22 00:00:00,,Kota Sukabumi,1,0,1,1,4,4,0,0,131,87,35,18,6,5,166,105,0,0,0,0,172,110,56.6566666666667,2,0,0,0,170,109,56.9866666666667,5365
2021-04-22 00:00:00,,Kota Tasikmalaya,1,0,6,0,0,0,0,0,173,119,13,7,7,0,186,126,0,0,0,0,193,126,26.7075,6,1,1,0,186,126,26.7075,5366
2021-04-22 00:00:00,,Kuningan,0,0,25,10,8,0,3,2,114,33,53,19,36,12,167,52,0,0,0,0,203,64,32.46,15,0,8,3,175,52,29.0991666666667,5367
2021-04-22 00:00:00,,Majalengka,0,0,0,0,3,3,0,0,36,16,28,10,3,3,64,26,0,0,0,0,67,29,16.666,0,0,0,0,67,29,16.666,5368
2021-04-22 00:00:00,,Pangandaran,4,4,6,4,0,0,0,0,53,24,9,7,10,8,62,31,0,0,0,0,72,39,54.17,0,0,0,0,62,31,50.0,5369
2021-04-22 00:00:00,,Purwakarta,3,1,0,0,16,11,2,2,294,167,82,51,21,14,376,218,1,1,1,0,399,233,51.4527272727273,14,0,0,0,392,229,51.5272727272727,5370
2021-04-22 00:00:00,,Subang,0,0,0,0,5,0,2,3,62,23,10,0,7,3,72,23,0,0,0,0,79,26,4.92375,8,0,2,0,77,23,4.4925,5371
2021-04-22 00:00:00,,Sukabumi,1,1,0,0,7,3,11,6,87,27,89,49,19,10,176,76,4,0,0,0,199,86,42.5575,23,7,7,0,183,79,43.42625,5372
2021-04-22 00:00:00,,Sumedang,0,0,6,1,0,0,0,0,42,21,0,0,6,1,42,21,2,0,0,0,50,22,14.9666666666667,18,4,2,1,42,21,17.0733333333333,5373
2021-04-22 00:00:00,,Tasikmalaya,0,0,0,0,1,0,2,2,0,0,39,15,3,2,39,15,0,0,0,0,42,17,20.24,10,0,0,0,40,15,18.75,5374
2021-04-23 00:00:00,,Bandung,0,0,2,0,16,12,6,6,242,149,40,27,24,18,282,176,0,0,0,0,306,194,34.262,10,6,0,0,298,188,34.491,5375
2021-04-23 00:00:00,,Bandung Barat,2,1,1,1,10,2,1,0,110,43,11,9,14,4,121,52,0,0,0,0,135,56,30.98,5,0,1,0,131,54,31.22,5376
2021-04-23 00:00:00,,Bekasi,28,8,18,10,32,14,33,6,696,212,463,211,111,38,1159,423,3,0,0,0,1273,461,30.4330612244898,42,0,6,0,1191,437,31.5451020408163,5377
2021-04-23 00:00:00,,Bogor,10,2,12,3,74,38,12,6,483,150,411,134,108,49,894,284,12,0,0,0,1014,333,27.8824137931034,66,5,16,1,968,322,28.2320689655172,5378
2021-04-23 00:00:00,,Ciamis,0,0,0,0,0,0,0,0,80,39,16,2,0,0,96,41,0,0,0,0,96,41,40.724,4,0,0,0,96,41,40.724,5379
2021-04-23 00:00:00,,Cianjur,20,18,0,0,6,2,7,1,194,105,21,10,33,21,215,115,0,0,0,0,248,136,40.552,22,0,4,0,221,117,41.478,5380
2021-04-23 00:00:00,,Cirebon,10,6,10,4,14,4,10,10,254,111,231,105,44,24,485,216,4,0,0,0,533,240,37.9958333333333,23,0,6,2,499,220,38.7808333333333,5381
2021-04-23 00:00:00,,Garut,37,7,0,0,0,0,0,0,194,135,20,7,37,7,214,142,0,0,0,0,251,149,65.715,33,13,0,0,214,142,69.1066666666667,5382
2021-04-23 00:00:00,,Indramayu,2,1,3,1,2,1,0,0,98,45,74,15,7,3,172,60,0,0,0,0,179,63,33.8090909090909,11,0,0,0,174,61,33.7718181818182,5383
